review,sentiment
i read some negative and very critical reviews and completely disagree with most of them to me  never ever had any troubles or problems not with log ins nor with signs out i have three accounts and multiple payees to pay every mo so use it a lot for business and consider it very convenient and an easy to use,1
as far as i can tell nearly all the criticisms in other reviews have been taken care of this is a clean efficient app if you find it slow it may be because you are using an older device i find it very quickthree years later everything is still true fast clean efficient,1
i like the features the layout is pretty simple but it still covers all the necessary functionality you need for a mobile banking app account details transfer options and mobile check deposit i also like the option for the fingerprint id login,1
i love this app very easy to find anything you need intuitive and quick i get a birds eye view of all my accounts with chase and i love being able to send or receive money by emailing i can pay my credit cards easily deposit my paycheck the minute i get it and look up my investments all in one fell swoop,1
love this app i can do all of my banking right from my phone easy to use i really like that it sends me a notice if my balance goes below the amount that that i want for minimum it posts things immediately so i know exactly what is going on with my account im sure i dont use it to its full potential  but for my uses its great,1
i can always count on my iphone chase app to work its difficult to use the ipad because you always have to enter password they have not configured fingerprint print touch on the ipad yet so i use my phone to access chase most of the time both apps work great they just need to update ipad for fingerprint,1
the recent addition of fingerprint to compensate for periodic delays to upload to sign in is great chase copied boa i gave you one more star for this boa has the ability to lock amp unlock your debit card however you want which works great for me i travel as part of my job to different unsafe areas most times tech offers unlimited ways to security i think boa beats chase to security,1
i use this app to keep track of my funds obviously and to transfer money from one account to another ive been using it for a couple of years now and its never let me down if thats all you really use this app for id say it does amazing in those factors but other ones i dont know,1
update  new iphone and i love the app i can deposit by taking a picture of a check and the new interface is helpful to see account balances and credit statements right up front a good intuitive app transfers are easy but not too easy so that you can move money erroneously im very happy with it,0
often get errors with mobile check deposit at best its consistently inconsistent also chase limits deposits to  per day  per month which is a lot lower than other banks ive used app is not the most well designed there a lot of taps required to view basic account info and to navigate around would be better with a dashboard view that shows balances in different accounts with any tapping required,1
easy to use i am enjoying the updates to the new app it works great on my iphone  i really enjoy being able to check in with my fingerprint the preview feature allows me to see balances without checking in i have not had any problems with the app crashing it works flawlessly,1
been using the chase app for several years and rarely had a problem with it the new update is great everything works as it should and as expected the app has made it so that i rarely ever have to call their customer service for assistance definitely recommend it if a chase customer,1
any product chase bank puts out for their personal and business clients are well thought out it must be simple to use or im lost and im on the phone with a chase bank rep i can pay my bills online transfer funds and other transactions necessary thanks again chase you take good care of me,1
im giving this five stars because this new version finally also allows external transfers among other nonchase bank accounts and mobile app check deposit limits have been raised now there is no reason to waste time ever going to any bank again you just need this app and nothing else d,1
i like the convince of checking my accounts with my phone really like the feature where i can deposit checks without having to go to the bank i have not had any crash issues and the last update looks really good,1
we were able to manage multiple rental property repairs service providers multiple accounts etc all from a phone courtesy of chase outstanding program updatewe have utilized chase for multiple business and personal endeavors the staff and their technology have been wonderful,1
ive had this app for a few years now and it is very convenient i am able to keep with my account on the go view statements receive alerts especially helpful to keep from overdrawing and transferring money very convenient user friendly and easy to learn,1
take a few minutes to explore the site before you start to rely it when out and about once you are acquainted with how to get around the site the app is a very useful tool to manage your spending and bill payments it is however a pain when the site is down and you need to use it because its down for so long,1
its a great appi do not have any issues in using it it is simple concise and userfriendlythis app is very convenient an quick  i do not have to go to my laptop to check my chase account details bill payments transfer funds to my different accountsbanksi am very happy with the chase app and i will assign  stars to it,1
this app is great for on the go banking features i love are i can see my bank balance as well as the balance in my daughter high school checking account i also love that i can simply log in with the fingerprint reader on my iphone i tend to log on often to make sure im on top of my bills and my casual shopping,1
it instantly helps you keep up with your spending so you can see and manage it all of your cards are in one place and you can see you rewards points add up and choose your points from the app this is one of my favorite app i use it everyday just because it is so well put together,1
very easy to use has a simple interface that is very user friendly i check my account every day and with touch id my account is easy to access but also very secure i would recommend this app to anyone looking for a bank to use or anyone who would be willing to switch,1
i used this app for about  years and its super easy and convenient i love the fact that i can deposit checks using my phone camera which means i dont have to waste time going to the bank directly the bills for my credit card get updated fast and im very satisfied,1
i have been a loyal chase customer for a while and i didnt think chase could make it easier to manage accounts but it did this app is awesome and hassel free its at times annoying that i need to verify this device with every update but i see it as a safeguard i appreciate that my accounts arent available for juat anyone to see,1
i feel like there are a few things this app needs to improve on like reading the account number right i took two clear pictures and in the review stage it showed the wrong account  it included the check  and it was a bofa check if you fix this i will rate it five stars and a quick feedback button so we dont leave you bad reviews ,0
i recently switched from chase to a local credit i can not believe the difference in costumer service i signed up for the overdraft protection and instead if checking you credit rating they just allow you to use a savings account instead chase charged me  to simply transfer money from my savings to my checking to keep me from going into the negative my credit union  and if you use another create unions atm to make a withdrawal a  charge compared to  be smart support local economy and save money,1
love the chase app the new check deposit feature is great very user friendly watch for the  daily limit though i do appreciate the convenience and absolutely understand the security behind the limitshave had zero issues with the app and love that chase continues to provide updates to make it better,1
then there is probably something weird going on with your account that was the case with me i called customer service and i let them know that the option wasnt there and they fixed it i deposited three rebate checks and theyre currently pending if you hve any common sense you can use this and make it work,1
i love this app except it still has some bugswhen it takes a picture of check front or back the feature i love the most deposit from anywhere it quits and takes me back to the home screen i have had success a couple of times but it takes logging in  or  times before it finally workstonite cant get it to work lets get it fixed chase because this is really handy,1
some like me have had a problem with the badge not going away i turned off all notifications and it was still there  you have to login then select more then alerts view the alert history and the badge should go away great app  this and facebook are my most used apps,1
was already very happy with this app then along came deposits ive already saved countless trips to the branch with thiswill achieve perfection and five stars once theres an option to clear the clipboard after pasting ones password dont want to leave that in there while visiting other apps after chase,1
i think it is useful that the locator uses current location to immediately give a list of nearby atms  but oftentimes i want to find an atm near a place that i will later visit and i would like to be able to also choose a location to search not just my current location  it would also be great to be able narrow the search down to atms with specific services,0
i love this app but the check deposit feature is useless if i dont already have the amount that the check is for in my account i have to wait overnight for the check to clear but for us younger people that are just starting out and living paycheck to paycheck its not often that we have + in our account every time we wanna make a deposit i know this is chases policy but when i get my paycheck on friday and cant access that money till next the next day its uselessthere are other banks here that have moved their deposits to realtime please do the same chaseif not i will be forced to change banks also the login button needs to be pushed multiple timesand the push notifications leave a little alert number above the app icon even if ive checked the alerts many times and there are no new ones annoying,1
i love this app but my boyfriend borrowed my phone to sign in to his chase account now i get push alerts via text about his balance i can see how much he has because its sent in a text to my phone this has been happening ever since he signed in one time using my phone the alerts are not showing in my account but are coming to both his and my phones  definitely not cool if you dont want people to know your balance,1
 please stop burying the alerts history so deep into the app  alerts should be much more prominent and easier to access and not three layers in  thats two too many for such an important part of the app  the top left corner of the accounts overview page would accomodate this quite well and you could still leave your more page as is  please consider,1
works greattwo things i would like to be improved,0
 the alerts do not show which account has the alert  i have a lot of accounts and have to go into all  to see which one has he message   the check deposit is limited to   the rent check i get is a little over that so i cant use this feature,1
used to love this app an its still very useful as of the most recent update i cant clear my alerts though it was already enough of a pain to have to log in and go to alerts history to clear them especially when you have to find which account got the alerts now not even that will make the number go away please fix it i used to be able to recommend the app to anyone with chase now im struggling to even keep it on my first page,0
on quick pay transactions pending approval you should have a message that confirms the approval when i tap a transaction that needs my approval it just goes to a summary of the transaction and never says my approval was confirmed it would just be comforting to know for a fact it was confirmed and not just be left guessing thanks,0
the app was great at first   but now its been a month since ive been able to do a deposit with it as it keeps saying im over the limit which im not  i go to the support section to report a bug but it only takes you to the unhelpful ad for the mobile app on the chase website  ironically i wasnt getting charged for my account while using the app to deposit checks work doesnt offer direct deposit   now im stuck with bank fees again   thanks chase,0
the last two updates have totally screwed my ability to bank with this app im currently deployed and really enjoyed managing things from my phone since i obviously cant get to a branch while over here the first update that cut out ios  and below wouldnt let me pay cc the second now wont let me transfer  between accounts or says i have no pay from accounts active on the website ive def got two accounts in active status quickly fixing this will help thousands of people,1
totally hate this app they update it it works for  days and stops working again  its actually more annoying than useful  back in the day  months ago it worked great but has not worked in a long while i constantly am annoyed and frustrated with it and think ill delete it  if anyone is thinking about downloading it just stick with the online mobile site and wait until the reviews here get better  i loved the app before make it good again please ,0
i love this app makes everything so easy but after the os  update it was crashing a lot though this was the case with a lot of my apps after the update i had to restore my iphone and specifically delete this app from my itunes backup and reinstall it now its working fine again which im so relieved because it makes everything so convenient i love chase,1
two things i use this app for checking balance real quick and depositing checks i loved the ability to deposit checks straight from my phone with out having to drive to the bank especially at  months pregnant in the wintertime and now the app crashes each time i try to deposit its a pointless app now i can text my bank to get the balance this is just one more little thing making me want to switch banks a little more,0
this is a handy app for making check deposits and paying bills on the go but its missing one feature that as far as i can tell can only be accessed on the full site the secure message center when i get an email notification that i have a new message i cant check that message on teh mobile app very annoyingother than that i like it a lot,1
this app is great for checking your balance and reviewing your transaction history on your phone but i have never been able to successfully deposit a check it doesnt provide any reason why it just makes me go through all the steps of taking pictures of the front and back of the check only to then tell me to go to a branch or atm and make my deposit there why offer this feature if it doesnt work off to the atm ,0
this app is only good for checking balance and doing basic banking function i hope to see in future version of this app that mimic the feature of the discover card app where i can sign up reward points on credit card and view statements if i have a managed account i cant view detail of the portfolio if all these feature are incorporated in future release than i would rate this app as  star,0
if i could i would give zero stars ever since the last update i have been having lots of issues my account balances take forever to clear and sometimes it doesnt show accurate balances i get charged for things i pay one day then they disappear the next day and then reappear the following day charges dont go through as they used to and remain pending for many days its unpredictable and i cannot trust it even to do transfers from savings to checkings takes days to clear and remains pending on regular business days,1
the only reason i moved to chase  years ago after demo of every big bank online banking interface was chase had a better one  but im very disappointed that they have basically ruined their interface by constantly updating their app and ruined the customer experience  look at the many bad reviews all dated march   all because of an unnecessary update causing us countless loss in productivity  stop updating leave it alone if it works  i may have to change banks again if this isnt fixed  fire your app programmer,1
i abuse this application soo much i never even use my computer to login anymore most of my friends and family have chase so we use the quickpay option a lot to transfer money also its made my life easier with depositing checks to my account i dont have to make time to go to the bank anymore,0
one thing that bugs me is that after exiting the app and timing out then upon returning to the app you can momentarily see the last screen you were on including the account activity screen before backing out to the login screen i feel this is something that can be improved i wouldnt want anyone seeing my account activity even if momentarily,1
i dont know what they did to mess this perfectly fine app up but they did as mentioned the keyboard does not go away when trying to make a transfer mobile deposit or while using bill paythose are  things that used to make the app greatworst part its been like this for over a month even after the latest update seriously thinking about switching to another financial institution these are necessary functions,1
i think it is ridiculous that i can not access the messages in the customer center from the app or the mobile site i have an iphone  i know i have a message because ive been emailed i can not bypass the mobile site to open the regular site on my phone which is ridiculous and the app wont lent me go see messages why and why no nonmobile or full site version in phone its so frustrating,1
but i really do enjoy the bank in the palm of my hands seriously its my goto app for simple transfers check deposits and the regular check up on my account balance its a quick and easy tool to use to keep track of your mula and spending if you have a chase account i would recommend this app,1
im also having the same trouble as reported by andjj on dec   every time i try to make a deposit via my iphone s i get to the step of taking a picture of the check and as soon as i click the button to snap the picture im dumped completely out of the app  i dont think ive tried making a deposit since the most recent update so perhaps something got broken during that update,1
the app works great i can pay bills add payees view account balances transfer between accounts the only thing i wished it can do is view deposited checks that cleared who ever is reading this please add the feature were you can view checks that have cleared if they add this feature than it becomes a  star app other than that it works great,1
ive always used this app to help manage my bank account as it is much more convenient than driving to the bank constantly ive always appreciated how useful it is but i really like the new design it is many miles above the old ui for surethe app now has a great smooth looking design to match its usefulness,1
this is a  star app  it keeps me up to date with my chase accounts anywhere i happen to be at any  time  everyone should be a chase client because they are the most customer friendly bank ive ever be associated with in my  years     thank you chase and thank you  lauren melancon  my chase personal banker at chase in gonzales  louisiana,1
i really like having an app for my bank account i am always away from my laptopcomputer and being able to just log in from my phone and then on top of that having the capability to do what i need while on my phone is so convenient and just makes life a bit easier,1
i dropped my credit union not long after this app came out and switched to chase i appreciated the cus personal service the few times i went in the branch i need portable convenient access to my funds and chase makes it as easy as can be i love the photo check deposit probably the killer feature for me,1
i love everything about this app theres no need to stand in long lines you can just make a deposit from your phone funds transfer from accounts its easy to balance your account to make sure you do not overdraw send you a email of fraudulent attempts  banking security  this app is the best thing since sliced bread ,1
ive made less trips to the bank because of this app  i love the quick pay and on occasion the bill pay  only problem i have is that i cant transfer money to my external acct with this app chase said the app is not set up for external acct transfers  maybe theres a safety reason for that but its a major problem for me when i only have my iphone and i need to do that transaction,1
i use it for checking my balance real quick when im out or transferring money to and from my savings its very basic but thats all you need for on the go banking too many features would be bad if someone you didnt want had access to your phone and password a+,1
i have used other banking apps and none even come close besides the obvious check depositing and transfers the other features offered are amazing for mobile app setting up alerts for all my different accounts was simple and streamlined hands down one of the best smoothest reliable apps out there,1
this is one of the best apps i have and i have a lot of them i use it to check my balances make transfers between accounts pay bills make wire transfers and to even deposit checks it is a real time saver keeping me out if bank lines it has never given me any problems and i feel secure with their safeguards five stars,1
i love the new chase app it is so easy for me to manage all of my accounts from making payments to transferring funds to sending money via quickpay the app is convenient easy to maneuver and it updates in minutes which is great i feel secure banking on the go i recommend it to anyone with chase accounts,1
this app makes my banking so simple i havent had to go to the bank since getting this app i use the online bill pay through the app as well the best part is the check deposit system my roommate leaves me a check for bills and i can deposit it right then and there from my couch awesome,1
please allow us the ability to open each transaction so that we can the rest of the info after the  it would allow us to see where exactly the transaction is going to this would drastically allow us the ease of balancing and ensuring the correct amt is goingnot going to each payorother than that the app is a lot better than the old one,1
the chase mobile banking app works great becoming very dependent on it only thing that was mildly confusing first time i used it was how to get to historical account informationtransactions the text on the prompt buttonsinitial screen could be touchedup just a bit to help prompt the user to their account transaction history  without having to guess n tap around so much,1
i love the functionality of the chase app i am able to take care of all my banking needs without getting in line at the branch i can transfer money between accounts pay my bills and even do quick pay transactions its done in real time amp these days i dont know what i would do without it,1
the best thing about this new or upgraded chase app is that the upgrade was seamless didnt even notice the change until it asked for a review to me thats a plus because i use the app to check a balance and pay a bill and then leave really dont care what it looks like great work,1
i love the app just the flaw is that you cant see the memo on the things you spent or when you transferred i would like to be able to click on the amount that i transferred or bought and be able to know what it is that i bought or why i transferred that amount instead of guessing or going through receipts to know,1
i use this app every day and have been for years the alerts you can setup are wonderful to stay on top of your account also the check cashing feature and being able to transfer money to friends and family on the go is so helpful i highly recommend this app,1
great apponly problembug i have noted so far is in the alerts when you go to see a new alert it does not take you there instead you have to actually find it from all the account and figure out which was the unread one hope they fix it otherwise works perfect,0
tired of seeing reviews that knock the app for not having capabilities that are more suited to a laptop people need to get over themselves this app has about as much as you can manage to safely pack into a mobile device its good looking and has lots of abilities the check depositing is easier than the last version if you want more features go to your laptop bravo chase,1
the app often seem to hang when depositing it hangs while waiting for a confirmation it hangs when depositing multiple  checks it seem to scatter the checks into the unintended accounts it happens in my ipad and iphones chase seem also to be offline often on nights and weekends when i deposit checks and pay bills i need to endure this as i dont have an alternativeupdate good app they have made a lot of improvements text is now hard to read small text and grey colored iphone accessibility option will not have an affect here,1
i know it is hard to believe but this huge company finally come out of the dev dark ages and did something worthwhile for an app i was totally stunned totallyfor years i have been able to schedule a card payment from this app then they update their website and the app a few months back and i have lost  of the reason to have this app on my iphone s,0
you can do everything on this app from depositing a check to sending someone money in  seconds absolutely love it super fast and efficient as well ive literally been standing in the grocery store line without enough cash in my checking and switched enough money over before she was done ringing me up love it,1
whats the point of having mobile deposits feature if amount is limited to to sad couple thousands a month if i am a business its great feature to have on the go if i can deposit all the checks i get not just one a month and then i gotta walk to the branch for the rest also no way to see what is available balances on my credit cards and credit cards accounts just payment to pay that is good for nothing this app is missing a lot of things long way to go better off using website,1
the ability to take a picture of a check for a deposit is awesome i havent been to the actual bank in weeks the interface is clean and simple theyve come a long way since the earlier versions so if its been a while you should give it a try,1
the chase mobile banking app is all somebody could ask from their bank it has an easy to use interface and  an aesthetically pleasing layout the app never crashes or fails perhaps the best part of the app is how easy it makes getting in touch with customer service i love this app,1
the chase banking app is a wonder of efficiency its so easy to check all of our accounts and even easier to pay someone in the moment the user interface is simple and intuitive and the feature set is pretty extensive great app will only get better over time,1
chase mobile app is the best simple elegant amp easy to use i can access all my accounts checking savings credit cards retirement and so on in one convenient place to do almost everything i just that notifications could go straight to the source instead of figured out highly recommended,1
this app is easy and quick for checking my spending and setting up a paymentpaying my bills so i never even have to log on to check them on my computer anymore anyone who has a chase card should definitely have this app,1
the chase banking app brings the convenient banking functions of an atm to your smartphone such as balance management and check depositing it even allows you to set alerts that react to deposits withdrawals and more complex operations however at the moment the alert function would appear to be nonfunctional nonetheless this app provides a much appreciates convenience,1
i use the mobile up for  things to check my balance transfer funds between accounts and deposit checks however now when i try to deposit checks the app always crashes the second i snap a picture the screen goes blank and the app closes this is ridiculous the whole point of it is having the convenience of doing things on the go total fail,0
i have no idea why this app has such a low rating fake reviewsi have been a chase customer for years and i love it great functionality deposit checks as you go quick pay your friends among many other things they constantly update it and the look and feel only improves every time,0
i am astonished at the delay in fixing this problem  like others i have called and tried all kinds of finagling with the app but  the check deposit use function continues to be inoperable  in this day and age this delay is hard to understand  it works on my husbands newer phone so i hope chase doesnt think it is fixed just because it works on some phones  its particularly annoying when i see all the advertising chase has in place for this app  get your act together chase,1
two updates ago when chase optimized the app for iphone + they didnt take into account the screen resolution for iphone s was different  if you try to use quickdeposit the use amp retake buttons do not work so you wont be able to deposit checks with the app  chase was notified of the problem but they seem to have ignored users with older iphones  i wouldnt recommend this app to users of iphone s if they want to deposit checks with it,1
this app is so clean according to other reviewers theres some functionality issues for me and what i do with it ive seen none so far take that for what it is i use it for two purposes paying a credit card once a month and checking its balancebofa can take notes this is how you make a banking app ive seen chase only improve since ive been using it,0
the chase app is innovative and extremely useful i can do most of my banking from my device however some work still needs to be done to provide all the features of the website there is no way to cancel a quick pay transaction for example but in general good stuff,1
seems like chase has decided to make sure all new phones are able to download there apps  however for the rest of us they say u can use an older version but it does not allow u to use it so if u need access to your accounts u will not be able to use the mobil app tried calling them  times each time i got a different story  now i need to use my laptop to do banking seems there has to be a better way  they claim they have not had any issues,1
wow so much negative  no problems for me the site is clean amp easy to visually look at wo glitches  ive not had any problems  heres what i would like to see when getting alerts it would be helpful to show me immediately which account is generating the alert i have  accounts and i need to look in each one til i locate the alert irritating overallno problems,1
this is a fairly decent app it really helps on the gohowever the app shows i have one active alert and it is not true  i have logged in on my mac and deleted all messages in my secure center but it still show there is an alert not viewedoh and another thing you cannot delete alerts on a mobile device at least the iphone,1
i can easily handle  of what i do online from my phone love the quick glance option  feature requests a global aleta view where it lists unread alerts in one list by account vs having to individually check each account and guess whats new  each time i check my alerts i see a history of so many alerts back but it doesnt seem to outline which alerts are new  something about the apps behavior makes them immediately read once you choose the account  second thing would be touch id for login although i understand a bank has a lot more to loose security wise,1
great for checking balances on the go nice to be able to sendreceive money via quick pay amp deposit checks stars because it should give you a running balance after a debitcreditevery so once in a while the log in screen just slides away left hahaha i have to force close and restart the app it usually works pretty well though ,1
they continue to add to the app without fixing some of the things that are wrong  messaging has always been a challenge for this app now it doesnt work at all  i have  unread messages that are attached to the icon but when i go into secure messaging nothing shows up  i appreciate the improvements elsewhere in the app but messaging needs some major focus update  the messages are working now thank you,1
this app makes my life so much easier i am the bill payer in the house and transferring funds and paying my chase credit card could not be easier i have completely switched to using this app instead of the full website or mobile website this app is a true life and brain saver,1
pretty good app but push notifications are way too complicated you get the notification and then you have to drill down into the app to find some sort of webbased interface that works about half of the time it definitely needs some workother than that the app does what it says it will do,1
i find the chase app very easy to use and intuitive ive not run into problems yet that werent already being addressed by the developers alerts come very quickly and there are a variety of alerts options you can set up which i highly value,1
i have this app for one specific reason and thats to keep track of whatever money i have held in my accounts with chase its simple fast completely up to date and crystal clear if you have an account with chase and want to keep track of your account there is no question get this app,1
chances are you wont use the majority of the features i cant say anyone i know uses the check banking feature compared to other banks this app is well built and user friendly intuitive layout and simple navigation overall a good experience compared to simple bank this app is not as good but it is definitely one of the better banking apps,1
and now with the addition of fingerprint recognition it is even better  i use the app several times each week to check balances and transactions  occasionally it also serves to transfer money to an ally account and to pay bills  all in all it is one of the best apps i use,1
absolutely love the convenience of using an app it lets me know everything i need to know my family across the country is now addicted to using quick pay  when its time to buy a big gift for family we can just quick pay each other immediately,1
without a doubt one of the best apps ever made it comes in very handy i dont ever have to call that lousy  number and go through like  menu steps to hear my balance or recent transactions no more annoying automated operator saying please enter your account number then press pound ugh but anyways i highly recommend this  star app,1
i love that chase is always uptodate with all the latest and greatest in technology for banking i appreciate the massive amount of atms and branches this app just takes the experience to the next level my favorite part is that i can use apples touchid system to log in also the quick balance check is pretty handy,1
chase youre the best no other bank like it you have the best app i highly recommend it to everyone its so easy to bank with you i cannot see myself with in the bank you take care of all my personal banking and business banking dont stop trying the new ideas always be the first,1
i live  miles from the nearest chase after a couple of moves and can stick with the same bank because of this app makes my life much easier also dont have to worry about any late credit card payments making it feel almost like a debit card,1
i love my chase banking app but i wish that you could add the ability to see to whom ive written a check on top of just seeing the check number and amount this keeps me from having to look it up in my check book or on my laptop if i cant remember who i wrote the check too im very busy and this would save me a little time but important time to me,1
this app keeps me uptodate with everything thats happening with my account its easy to use and easy to navigate through new functions are always being added that i didnt even realize i wanted this app is also surprisingly gorgeous for being a banking app,1
this has become indispensable in my life we live in a rural area where there isnt a chase branch readily accessible this app allows my family to stay connected to our bank of choice the ease of check deposits and online bill pay is convenient and simply handled highly recommend,1
ive been using the app since they have released it and it has gotten so much better over the years i really like the improvement of not having to have the icon alert after you have logged on to the app because it used to stay forever ,1
i love the chase app its really responsive quick pay is a synch and being able to view the history from all my accounts easily in the app is awesomemy two newest favorite features are  swipe left to see a summary super handy for account balances at a glance and touch id login finally,1
i love the ease which chase app allows you to do all sorts of transactions with also being able to contact them at anytime by way of phone or computer i would suggest to anyone to use this app for most of their banking at the same time i hope this doesnt put people out of work,1
chase has done an amazing job updating and standing out from the rest of the banks out there they have also managed to stay ahead with their finger print tech that lets you login without the password but secure enough that you still need a passcode to make changes on your account im forever a customer,1
i changed banks from a small local bank i loved supporting to chase be caused i needed better online banking i couldnt be happier with the mobile app  from the beginning it has been easy to use and surpassed my needs amazingly each update makes it even better giving kudos where they belong,1
the app basically eliminates the need to go to a brick and mortar location for any typical transactions and is easy to use love the alerts feature as it has alerted me to two  fraudulent transactions that were stopped because of that only upgrade id like to see is tag the alerts so you dont have to search every account thats why i havent a  as opposed to  stars,1
i love the chase mobile app it allows me to have all of my bill information in one spot i do not have to log on to different sites to pay each bill or enter my bank information numerous times i feel this app is more secure to use for bill paying thanks for making my life so much easier,1
this app makes banking extremely easy  i love the ability to deposit checks and to check activity  i am in england and wanted to see if a deposit i am expecting was made  every upgrade has been an improvement and the menu is much easier to maneuver than it used to be  one of my favorite apps,1
im a first time user of a debit card and this app makes it so easy to track my transactions as well as transfer money to my savings account i never have to open a computer and now that you can log in with touch id its even faster no reason not to get this app if you use chase,1
you need to fix the bugs in this app read these reviews from all those user reviews from depositing checks issues you guys were first in the industry in this so what gives to how touch id doesnt work and i cant swipe left to just check the balance you giveth and then you taketh away need to have your app developers fix these bugs that used to work just great,1
works great for me i use it to quick pay family and friends all the time pay bills transfer money between my accounts and the new fingerprint log in makes me happy thank you im the kind of person who doesnt have time to go to an atm and this app makes that possible i love chase,1
i love this app i use it all the time i only go to the bank to deposit cash now one problem is when depositing checks it sometimes cant read the bank info and ill have to make many attempts to deposit it will eventually accept it kinda annoying overall one of the best apps i have,1
the app is extremely useful and easy to use love the check deposit feature no need to make a trip anymore to deposit checks also love the send and receive money feature dont even have to write a check much anymore wish they would have the check image feature on the app too its only on the desktop,1
i love that you now have touch id as the password optionso convenient however it makes absolutely no sense to have to then enter my password to do anything once i enter the app every other banking mobile app allows for touch id and thats it once youre in youre in i dont like that chases app is always the last to adapt to technology advancements its very inconvenient when other institutions are already doing this,1
absolutely amazing app but on the new design you have to back out of so many menus to change between personal business accounts also when trying to transfer money or pay bills it takes too long to drop down so i end up tapping something different other than those items its a  star,1
the app is solid and works as advertised  only change i would add is morebetter feedback when the network drops during a session overall a solid banking app that is consistent with chases in branch experience  would be cool if chase could tie some services with the branches to the app as well,1
i love the fact that you can quickly review your balances without having to sign in i love the fact that i can quick pay some on and its available instantly  its fabulous to have that ability when you have children out in the world very easy to access and keep track of,1
its a nifty little app the addition of complex password and touch id made it even better i do find the requirement for a password to see your statements or secure mail right after you logged on a little inconvenient it is a great way to keep an eye on your spending a nice addition would be account freeze right from the app when your card is lost or stolen or a if frauds suspected,1
i use this app almost everyday its super easy to navigate and it has all the functions the full website does whether it be for checking my balance depositing and ordering checks quick paying a friend the chase bank app makes it easy to get it all done right on your phone,1
this app makes pretty much everything simple and the interface is intuitive and smooth the only thing i would improve on is the ultimate rewards which is always slow to load and not as pretty as the rest of the app,1
this is the greatest bank app for sure have had several other banks while in army and living all over the world and had so many issues chase is and remains to be my only bank only two things i would like changed is the max mobile deposit amounts per deposit and the cap for the month wish i had a local branch here in tn,1
wonderful user friendly  especially for some who feel computer challenged my entire family now banks at chase because we have never had any issues in the past  years the app makes it so easy to monitor my spending and transfer between accounts,1
this app makes me proud to be a long time chase enthusiast love my bank as they always have the best technology best app on my phone always works and takes care of all my banking needs i am blown away by every update i have a few bank accounts at other banks and chase by far has the best technology highly recommend,1
the app operatesmost of the time the issue i have is the requirements for a new password and the difficulty the app poses to make gem match one needs to be some sort of savant to get all of chase demands met to change a password how secure is it really if i need to constantly request codes so i change my password or if i need to make notes because i cant remember  bizarre nonconsecutivespecialuppercaselower casecharacters,1
i like this app it is very convenient and it has a pleasant look compared to the website through the computer but it asked me if id like a touch id and it helped me scan my finger print and since then it never worked every time im about to login it gives a popup touch id with a big circular dot but it never works when i touch it so i had to cancel that proceed with my usual login this is very inconvenient can you help fix it,1
its cool nice lay out however i dont like the immediate touch id requirement if im only attempting to use the account preview also when i use touch id to sign into my account i shouldnt be required to use my password its just like using the account preview page its really kind of redundant to use touch id + password to do anything within the app i understand the added security but i highly doubt someone in the world has the same finger prints as i do,1
