review,sentiment
better,1
me gusta la appte facilita las cosas puedes ver tu sado,1
excelente,1
my fav banking app,1
excellent,1
muy facil de usar el dinero esta pronto cuando hay una transferencia,1
es una extraordinaria ayuda para agilizar el movimiento de nuestra cta agiliza los pagos cobros esta app es fcil de manejar fcil de entender y facil para revisar nuestras cuentasfelicitaciones y gracias chase,1
best app,1
excelente app,1
amazing app,1
great app ,1
very dependable app,1
excellent app,1
fhgbhkh,1
totalmente amigable y viable para cualquier movimiento bancario que se quiera hacer,1
quick versatile choices instant recommend,1
megusta pagar los viles por la app,1
excellent,1
sper buena,1
raise deposit limit,1
buena app,1
perfect app,1
best banking app ive used,1
excelente,1
quick easy convenient,1
genial sper servicial,1
excellent app,1
me gusta mucho es muy til para estar al pendiente de mis cuentas,1
best banking app available,1
errores,1
sin desperdicio muy buena app,1
es una buena aplicacin de lo mejor,1
good app,1
muy buen ap,1
excellent app,1
very user friendly,1
en la ltima actualizacin donde ponen como default el espaol en dispositivos que tienen de preferencia ese lenguaje el reconocimiento de huella no est funcionando deberan solucionarlo es una app genial pero estos bugs no deberan suceder si la actualizacin tiene fallos no la saquen hasta que los hallan corregido,1
no problems,1
esta app te ayuda a estar al corriente con tu saldo adems que te permite depositar tus cheques en donde quiera que ests muy buena me encanta,1
excelente app,1
es totalmente perdida de tiempo est actualizacin no puede depositar,1
una de las aplicaciones ms importantes q puede uno tener en su mvil es la aplicacin de chase sirve absolutamente para todo,1
muy bueno este app me ahorra mucho tiempo pues puedes realizar muchas cosas que te evitan tener que acudir a la institucin bancaria a cada rato,1
es muy practicay esta muy bien organizada para ver exactamente lo que deseasadems cuenta con notificaciones alertas para cuando tengas un sobregiro o la cuenta este por debajo de lo establecido,1
best banking app ever,1
me encanta es clara muy practica y facil de manejar esta diseada para todo tipo de clientes,1
good  ,1
fcil de usar  segura y en mi idioma ,1
user friendly,1
gueno,1
excelente,1
me encanta esta app puedo ver todo los estados de cuenta y puedo pagar con tranquilidad muy buen app,1
ez to nah,1
love it,1
great apps,1
good,1
muy prctica fcil de usar y segura,1
muy prctica solo falta que se refleje el saldo de las transacciones de la tarjeta de crdito para uno saber cmo van,1
good,1
de las mejores apps,1
convenient,1
best banking app ever,1
excellent,1
me gusta es de lo mejor y muy segura,1
excellent app,1
realmente tengo unos aos usndola y sper suave puedo hacer mis pagos a travs de esta aplicacin  transferir dinero de una cuenta a otra y no he tenido ningn problema  puedo revisar mi cuanta de meses atrspagos y depsitos muy seguro  sper sper  me encanta ,1
me parece muy buena aplicacin,0
love it,1
excellent app,1
esta buena la app,1
es una herramienta que te permite manejar tus finanzas,1
excellent app,1
fine and easy app,1
muy buena,1
excellent app,1
excellent,1
love it,1
orgulloso,1
good,1
esta aplicacin me encanta porque es sper til as controlamos la cuenta se las recomiendo a todos,1
so cool,1
muy buena para mi la app es tan buena como el banco,1
es maravilloso,1
my fav bank app,1
best app for banking ive used by far,1
excellent app,1
es el mejor bank,1
very convenient ,1
muy buena excelente,1
sper completo es como tener mi banco en mi telfono nunca he tenido problemas en los casos en los que uso este app siempre encuentro informacin que necesito y a tiempo sper genial,1
muy buena app me encanta la manera que puedo ver mis finanzas es muy fcil y rpida,1
i like dis,1
good,1
para mi,1
very user friendly,1
banco mobile,1
i love app never have problems,1
best app for mobile banking,1
better and better,1
excellent,1
excellent appjust love it,1
great app,1
muy buena aplicacin fcil rpido y seguro de usar genial,1
i like it,1
perfectamente funcional,1
excellent,1
i  it,1
good,1
para lo que la uso est muy bien ,1
muy buena aplicacion me ahorra tiempo en muchos aspectos ,1
mientras que se mantenga la seguridad ser una aplicacin excelentea veces no estn los balances actualizados,1
evr,1
excellent site never any problems,1
estoy sumamente agradecido con esta institucin bancaria chase su aplicacin est en otro nivel fuera de lo establecido tecnolgicamente hablando supera a la competencia,1
hago todos mis pagos en la app sin tener que salir de mi casa,1
una aplicacin muy necesaria para revisar el saldo y es muy til para uno,1
esta muy buena la aplicacin muy segura y fcil de entender,1
fcil de usar y muy eficiente en cuanto a todo lo necesario sper completa y puedes hacer de todo a travs de la misma a m me parece sper,1
excelente aplicacin ayuda mucho,1
amazing,1
simple logical efficient,1
sper prctica y fcil de manejar,1
muy simple y fcil su manejo,1
nice app,1
muy fcil de usar til la mejor aplicacin para chequear y manejar tus cuentas,1
love it,1
muy buena app me gusta mucho por k recibo alertas de mi targeta,1
fcil de usar y muy buena se las recomiendo ,1
excelente app  desde hace muchos aos lo uso  y nunca he tenido ningn tipo de problemas al hacer transacciones,1
muy fcil de usar prctico y rpido  ,1
outstanding,1
fcil y accesible rpido,1
convenient,1
nice app,1
la app funciona muy bien y es bien amigable fcil para realizar transacciones o consultar excelente el uso del touch id,1
good but,1
excellent app,1
es muy fcil de usar y lo mejor se resuelve casi todo por el,1
manejo todo desde mi celular sper funcional,1
excellent,1
best bank app ever,1
excellent,1
muy buena aplicacin,1
excelente,1
fcil de usar y muy prctica para manejar mi cuenta en lnea,1
muy buena la recomiendo tengo ya varios aos usndola y ahorro un montn de tiempo ,1
gudisima buenisima app puedes pagar biles depositar cheques transferir dinero checar tus cuentas de ipoteca etc etc y los mas suave es sin salir de casa en la palma de tus manos mas sucursales serca de mi casa seria fantastico pues en texas hay por doquier pero aqui en washington and virginia no,1
buena,1
muy buena,1
love,1
muy buename gusta,1
necesit lo que necesite hacer lo puede hacer esta aplicacin siempre a la mano y muy eficiente,1
aunque di  me gustara tuviera touch id,1
excellent app,1
me encanta la aplicacin muy til y fcil de utilizar,1
i like it,1
es un portal fcil de manejar y tiene todo lo necesario para efectuar todas las transacciones en la vida diaria los felicito y gracias,1
love it super convenient,1
muy buena me mantiene al tanto de cualquier movimiento en mi cuenta,1
great app,1
excellent app,1
muy til aplicacinvery useful application,1
lo max,1
excelente ,1
yay good nice fun like  yayyyy,1
i like it,1
best banking app,1
gracias por mejorarlo mas cada da ms,1
im satisfied,0
me encanta esta app es seguro confiable y supe rpido si no puede ir al banco hacer depsitos esta es la mejor opcin para depositary puedes estar al da con las cuentas as no se pasa de hacer los pagos a las tarjetas de crdito pagar lo recibos y mucho ms agradecida con esta app todo es ms rpido,1
excelente,1
muy buena aplicacin me facilita todo,1
muy feliz por excelente servicio,1
excelente,1
excelencia ,1
me gusta cmo puedo controlar mi cuenta sin salir de casa,1
great app for banking,1
excelente app para el phone,1
me gusta mucho es muy facil y me a servido muchisimo,1
beautiful app,1
de verdad que es muy buena aplicacin,1
es muy buena me gusta tiene todo lo que se necesita,1
excellent app,1
excellent ,1
nice job keep improving,1
tiene lo necesarioes facil y rpido el acceso a las cuentas muy recomendable,1
this app is just perfectreally easy to usesafer i have no complaints about it la mejor aplicacin y uno de los mejores bancos nunca eh tenido ningn problema con esta corporacin chase,1
me encanta esta app que est en espaol es muy completa y entendible,1
great app,1
i like it,1
muy til,1
  ,1
estas muy buena el app puedes ver todas tus transacciones con un fcil acceso a las cuentas q tengas y sin problema,1
funciona bien,1
perfecta,1
fcil de usar me encanta la app,1
muy buena,1
efficient,1
nice app,1
good app,1
great app,1
que machin,1
sper excelente aplicacin,1
i like this app,1
me like,1
excellent app,1
nice app broh,1
me agrada para visualizar mi estado de cuenta  es prctica y rpida,1
excelente,1
practico para todo nomas falta el toch idvery goodmuy buena la verdad,1
muy fcil de manejar y adems facilita tu vida,1
unbelievable,1
  ,1
nice app,1
great app no problems,1
i love it,1
great app,1
la privacin me parece muy amigable y sencilla a pesar de que tengo muy poco tiempo usndola amigable fcil de usar y rpida,1
es fantstica  mucho mejor q la del ipad,1
estoy muy contento con la aplicacion los felicito deverdad es super util muchisimas graxias,1
muy buena,1
is cool fastnice ,1
poor,1
i dont like,1
love it,1
i like it,1
muy buena aplicacin,1
such dope app,1
espectacular,1
good app cant conplain,1
esta app es muy buena y de interfaz amigable todo en un solo lugar tus manos,1
muy bueno,1
i love me gusta,1
buena aplicacin,1
love,1
best banking app i ever tried,1
me gusta esta aplicacin es lo mejor me ahorro mucho tiempo mediante la uso me encanta lo mejor chase,1
esta app es muy buena no necesitas de ir al banco para realizar tus transaccionestodo lo puedes hacer desde aqu,1
super convenient,1
muy buena aplicacion tiene todo,1
good,1
i it,1
excelente good ,1
excelente muy buena para ahorrar y ganar tiempo,1
 stars,1
muy buena app muy eficiente ,1
es una de las mejores aplicaciones que he usado todava les falta arreglar las transferencias a wells fargo pero en general es muy buena,1
excellent,1
ok,1
excelente muy excelente,1
el mejor me gusta porque se me pone mientras tanto de mi gracias operaciones chase es la mejor aplicacion tengo why i like,1
no issues,1
luv it,1
nice app,1
great app,1
excellent application,1
es muy buena esta aplicacin y muy prctica haces todo desde tu mvil sin salir de casa,1
excellent,1
average,1
chase movil me saca de muchos apuros ya que me la paso el en las carreteras con mi camin y trailer y pues es obvio que no es fcil encontrar estacionamiento cercano  a un banco por lo que chase movil me pone casi todo el servicio bancario ala mano en mi celular o mi ipad ,1
convenient,1
good,1
me encant esta ltima actualizacinesta aplicacin me permite llevar control de todas las transaccionesse pronto si me pasa lo mismo con el huella que se desactiva pero me parece hasta cierto punto mas seguro gracias chase,1
muy bueno y practico,1
excellent super friendly,1
amo esta app puedo hacer todo con mi  telfono sin necesidad de tener que usar la computadora,1
siempre me facilita las cosas,1
muy buena aplicacin me ayuda mucho,1
excellent app,1
gracias,1
mil veces mejor que cualquiera  espaol gracias chase,1
aplicacion perfecta estoy totalmente complacido,1
great app,1
excelente,1
me gustara que esta aplicacin avisar cuando una traccin entra ah el banco oh q notificar pronto no q sigue como pendiente por varios das pero si esta bien me gusta la aplicacin no est tan mal,1
nice app,1
solid userfriendly,1
rock solid,1
me encanta es rpida y sencilla excelente,1
convenient,1
excelente,1
fantastic app,1
  touch id  ,1
exelente,1
todo muy fcil y sencillo,1
es buena,1
me ha sido muy til en los ltimos aos,1
sper fcil,1
excellent app,1
muy funcional cumple con mis necesidades muy excelente aplicacin y un gran banco gracias por su excelente servicio,1
es completa y fcil de usar grandiosa gracias chase bank,1
great app,1
so convenient,1
la aplicacin es una porqueria la aplicacin de discover es mucho mejor que esta para ver tu cashback tienda que salir para ver tus puntos tienes que salir tarda en actualizar los pagos y dar tu balance actual,1
muy excelente me canta,1
good,1
increble app es muy buena y rpida en tus cuentas y transferencias,1
i liked it,1
es una excelente app la utilizo todo el tiempo no puedo estar sin estar vindola muy seguido para revisar todo acerca de mi cuenta con el banco,1
muy prctico el app,1
perfect,1
buena app y lo tiene todo es un banco en tu telefono,1
excelente,1
excellent app,1
excellent app,1
nice job,1
better than before,1
best bank app,1
love it,1
nice,1
totalmente el banco en mis manos,1
siempre tengo respuestas satisfactorias y trato amable y eficiente ,1
perfecta funcional gracias ,1
very convenient,1
y ala,1
excelente,1
magnfica aplicacin la recomiendo es muy fcil de usar,1
sper buena,1
excellent,1
excellent app,1
sin lugar a dudas,1
i like it,1
chase,1
muy buena aplicacin,1
me hace mas facil  la vida  d mi cama  pago mis facturas y todo meeencantaaaaa,1
i like it,1
i like it,1
excellent app,1
best banking app,1
es una muy buena aplicacin grasias,1
excellent services,1
excellent app,1
excelente aplicacin,1
es muy bueno por que ah yo puedo revisar mi dinero y mi balance gracia por aser esta buena aplicacin,1
very good,1
i like it,1
lotsa lag,1
excellent user experience,1
podra mejorar su aplicacin por eso le doy  ,1
me encanta,1
esta es una excelente aplicacin,1
good app,1
es muy buena realmente muy completa y siempre al da,1
me gusta la aplicacin cumple con todas mis necesidades,1
muy satisfecha con la plataforma tecnolgica y el servicio,1
buen servicio,1
quite good,1
exceptional,1
exelente,1
super exelent,1
la mejor app para comodidad de controlar tu cuenta de banco  y hacer envos ext,1
muy buena me permite usar mi huella para abrirla,1
mui buena y eficas e til me encanta la recomiendo total mente mui util para el diario vivir,1
good app,1
best banking apps ever,1
me encanta esta aplicacin ya que me da mi estados de cuenta en tiempo real nunca he tenido problemas en trabajar en ella ya que es buen fcil,1
fcil y rpido,1
excellent app,1
 minutes  pictures  no deposit,1
para llevar el banco en su mano excelente en todas las operaciones bancarias,1
excellent application,1
awesome ,1
excelente aplicacin muy util para checarnuestros estados de cuenta y todas las transacciones realizadas,1
es lo mximo siempre me sorprende es como si adivinara lo que quiero,1
rpido y seguro,1
es muy buen banco hasta ahora no eh tenido ningn problema con su sistema,1
muy eficiente la recomiendo ,1
excellent app,1
excellent,1
excelente verstil y eficiente recomendable,1
muy buena app,1
facil de usar,1
so convenient,1
great app,1
muy funcional recomendable y el banco mejor que muchos ,1
convenient efficient app,1
great,1
user friendly amp convenient,1
ms rpido para hacer los pagos,1
very nice,1
me gusta es sper la aplicacion,1
muy buena felicidades,1
esta aplicacin es buensima tienes todo en tus manos yo solo voy a los cajeros automticos a hacer depsitosel ahorro de tiempo es al ,1
i like it,1
app is ok,1
muy buena aplicacin,1
is a excellent app i will recommend,1
excelente,1
asta ahora esta bien me justa,1
nice app,1
nicex,1
es lo mejor de lo mejor,1
me encanta me ase muy fcil la forma de depositar el dinero y es confiable cada ves me gusta mas me encanta la tecnologa muy buena cada ves que me pidan que diga algo de esta app siempre dire que me gusta me hace ms fcil todo ver mi cuenta es muy buenaes muy confiable me ase muy fcil ver mi ahorro de dinero rpido funciona muy bien no he tenido ningn problema me gusta mucho es muy fcil controlar tus compras tengo al instante los cobros de compras me gusta mucho no tengo ningn problema,1
decent app,1
good,1
convenient,1
est  la app no me puedo quejar gracias chase,1
very nice,1
great,1
excelente,1
es buena solo que ahora no se me abre la vista previa y lo tengo activado no s que pasa,1
i love it,1
constant login issues,1
 excelente,1
me gusta mucho el nivel con el que trabaja este gran banco,0
five stars,1
i like chase mobile is easy for see your transactions and make payments very good app thanks chase,1
i like it,1
me ayuda mucho para tener en control mi cuenta ,1
fcil y rpido muy necesario para estar mirando y controlando los gastos,1
updates have made it better,1
exelente servicio,1
excellent application so far i have not had any problems,1
muy buena la aplicacin de mi banco chase que me facilita correr a un cajero automtico para hacer un depsito cheque ciencia que nos tienen tododios les bendiga,1
still no quick pay or zelle,1
last  updates same notes but no updates,1
muy buena aplicacin me parece genial,1
making great improvements,1
excelente,1
excellent,1
great app,1
gracias a esta aplicacin puedo estar al tanto de mi dinero y as evitar sobregirarme,1
excellent,1
very good,1
buena aplicacin te ahorra tiempo para checar tu cuentaes muy til te ahorra tiempo gracias,1
muy bueno,1
excelente,1
muy buena aplicacin nos mantiene informados de nuestro estado de cuenta,1
paro mi experiencia no se usarla bien pero en eso ando,1
confiable en cada momento,1
very convenient ,1
muy bueno,1
muy bueno,1
muy buena aplicacin fcil de usar uno de los bancos ms slidos del mercado bancario,1
recomiendo el uso de la luxacin de chase es muy facil de usar,1
excelente app me ayuda mucho en mis pagos,1
excelente aplicacion,1
i love it,1
app,1
cada da ms cerca de nosotros donde quiera encuentras uno cada da ms cerca de nosotros gracias chase,1
a m me resulta muy til ,1
better,1
es lo mejor ests al da con tu estado de cuenta,1
excellent,1
muy buena app,1
muy buena aplicacin loase todo ms fcil,1
amazing ,1
muy pero muy buena aplicacin de verdad muchas gracias,1
excellent app,1
i like it,1
excellent app,1
so far no complaints,1
lo mejor a lo bien una bacaneria todo muy chusco la aplicacin muy bonita la verdad,1
excelente servicio,1
excellent app,1
solo que no me llegan las alertas,1
excelente rpido y seguro,1
fcil de manejar y me mantiene al tanto de cualquier irregularidad en los movimientos de la cuanta,1
al momento no tengo quejas todo est fcil y rpido hago todos mis pagos y no tengo problemas,1
estoy muy content con esta app porq te ayuda a ver el balance de tus cuentas muy buena se las recomiendo ,1
si es muy buena aplicacin,1
fiyaaaa,1
excelente muy til,1
no complaints very convenient,1
se las recomiendo,1
me encanta la aplicacin de chase es una aplicacin muy buena porque desde tu iphone puedes revisar tu cuenta o depositar tu cheque sin tener que salir al bancoes una excelente aplicacinme encanta y fue ian mejor idea de crear este aplicacinla mejor appahora es mucho mejor,1
excelent,1
trabaja perfectamente,1
me gusta es bueno,1
una aplicacin que supera las expectativas sper fcil de usar y muy completa en su contenido y las herramientas que nos brinda para poder explorar al mximo nuestras cuentas,1
uso la aplicacion todos los diasespero y sigan con ese buen sevicio,1
best bank app ever,1
i like it,1
excellent app,1
excelente,1
muy buena aplicacin,1
me desempea mucho con mi actividades de pagos y otras cosas,1
good,1
nice app very useful l definitely recommend it,1
excellent convenience,1
ok,1
muy buen servicio con mis consultas y alertas,1
perfecta aplicacin,1
excellent,1
okay,1
i like,1
esta perfecta yo estoy muy cmodo con esta aplicacin puedo aser todo estupendo,1
gracias,1
app muy completa y amigable me gusta,1
 stars,1
es fcil de acceder revisar cargos y estados de cuenta realizar pagos desde el iphoneme es muy til,1
muy buen servicio  prctico y fcil,1
i love this application,1
me gusta mucho es fcil de usar y en mi iphone es ms fcil solo pongo mi huella y entro a mi cuenta ,1
muy buena de mucha utilidad,1
amazeballs,1
que mejor manera de positar cheques sin tener que ir a un banco me encanta,1
me gusta es mucho ms rpido con la aplicacin saber sobre nuestros estados de cuenta el poder hacer transferencia o cualquier otra cosa q necesitemos la recomiendo ,1
se me hace ms fcil la vida con esta app,1
muy buena,1
good,1
muy buena la aplicacin es muy prctica y la punto de excelente ,1
solid,1
esta aplicacin es una de las ms til para ahorrar el tiempo porque uno podemos hacer transacciones desde nuestro hogar,1
excellent app ,1
excellent app,1
gracias a las alertas he podido darme cuenta de que han intentado hacer pagos con mi tarjeta esta aplicacin es genial chase se luci,1
espectacular,1
excellent,1
great improvements,1
love it,1
excelente,1
best banking app i have,1
excellent app,1
es perfecta aplicacin os recomiendo mucho segura y completa me encanta,1
me encanta por que puedo manejar mi cuenta desde cualquier lugar,1
excelente no me falla nunca,1
i like it,1
es una aplikacion nastante interesante y muy util,1
help full,1
es una aplicacin excelente me encanta y siempre estn actualizandola me encanta,1
muy buena aplicacionme ayuda mucho,1
like it,1
excelente,1
es una aplicacin muy fcil de usar,1
me gusta esta aplicacin ya que es sencilla de utilizar puedo hacer mis pagos verificar mis transacciones y pintos para canjear,1
es eselente aplicacin waoooooo la recomiendo a todos,1
best banking apo,1
y banco chaseaqui en california es,1
excellent app,1
very friendly,1
excellent app  so convenient,1
alegonpaez thanks chase app team ,0
al  resultados al instante,1
excellent app,1
very good todo muy bien muy simplificada y fcil manejo gracias,1
brinda la oportunidad de realizar todo desde mi hogar fabuloso,1
cmo usuario del chase me siento sper cmodo con los servicios k me ofrece est app es sper excelente y completa ante todo muy buena app para poder facilitarle a todos sus usuarios el manejo de sus ingresos y de sus pagos la recomiendo do es sper excelente,1
muy bueno,1
excellent,1
excelente me facilita mucho las cosas despus de varios aos de usarla sigo diciendo excelente app,0
me encanta chase,1
good,1
super convenient ,1
es una app mui buena la recomiendo,1
excellent app,1
excellent,1
excelente y muy util,1
por tu amabilidad,1
excelente  fcil y seguro,1
so convenient,1
amazing app,1
excellent,1
best bank ever,1
fcil confiable y seguro,1
es buena pero deberan ponerle ms cosas por ejemplo afiliar cuentas de otras personas,1
updateupdateupdateupdateupdate updateupdateupdateupdateupdate,1
compaq,1
best banking app everbest banking app everbest banking app ever,1
no tap to focus and no flash camera ,1
i like it nice,1
flottur leikur afi minn     ,1
update ,1
dddddd,1
best app i have,1
me encanta esta app frlicidades chase por pensar en nosotros,1
yeeeessssssssssssssss,1
aplicacion muy necesariarapidaentendible chase ,1
ever,1
super good ustedes son los mejores,1
best app ever say no more,1
great,1
no se x que no piensan en que cuando actualisan la app siga sirviedo para los moviles anteriores son un asco,1
greattttt app,1
great app,1
a+++++++,1
 stars,1
gr m,1
best bank ever i love it,1
aaa+,1
excelente aplicacin me gusta todo pero lo que ms me ayuda es que se actualiza sper rpido y esto me permite estar pendiente de mis transacciones,1
excellent,1
just excellent,1
recomendable,1
aaaaaa,1
esta aplicacin est genial,1
i love it,1
a+,1
a++,1
excellent,1
gr,1
los cajeros los empleados las sucursales malisimo este banco dios que experiencia tan espantosa,1
lt,1
g,1
nice application giving you many things to do if your a chase customer the only complaint is that in order to varify you have to logout and check your email and write down a long code then open the app again and loving again and type the code in after that the app really shines as a great tool for chase customers,1
i entered in my info and then i had to verify my account and had the activation code texted to me and it wouldnt work then i had another sent to me and it wouldnt work and i know i entered everything in correctly an now i am locked out of my online banking until i go into a store to unlock it i think this is a scam by a third party trying to steal moneyi cant wait to see my account drained,1
this application seems like it would have a ton of potential but unfortunately it does not work  i needed to get an actuvation code to use the new device to log in which i have done on computers before  unfortunately all of the activation codes did not work  now my account was locked and a half hour later with customer service the app still does not work  the customer service does not even seem aware that the app exists  if they fix this it will be a four to five star app but right now one star is generous,1
i didnt run into the activation issues a few others reported i had the activation code sent via text which let me copy it down without exiting the app all of the online features i regularly use are included in a straightforward interface the ability to add payees would be a nice addition but im overall very pleased i like that chase recognized the importance of applications like this,1
this app works great i did have a little problem with the actviation code but i asked for it to be sent again and it worked with out a problem,1
great can now pay my bills anywhere very convenient to monitor my acct very secure with the activation code i love the look and finding branches is easy a must app for anyone who banks with chase,1
seriously  this is as dumb as the stupid bank of america app that links you to their mobile browser based app  instead of releasing this stupid shell why dont you just fix the mshift integration so that we can use the native mobile banking application  ive been calling chase support for weeks since chase was added as an option to mobile banking and its still not working  if you were only going to support a web based app then why not just add the code to make a custom home icon link when someone bookmarks wwwchasemobi,1
i enter my username and password and it tells me that i am using an untrusted device and need to fetch a code from my email and enter it into the app try doing this without a pen and paper or pc handyyou go to your email look at the code go back to chaseapp and enter your credentials again at which point you will have forgotten whatever portion of the random code you could rememberso you either need your email on a pc screen or a pen and paper to take down the code i want to thank chase for making a great little app if you could just find a workaround to the device confirmation it would be ideal atm locator is a killer appnow whos arm do we have to twist at apple to get copy and paste on this darn phone,1
this app does exactly what its supposed to do simple as that plus its free who gives a damn what it looks like if you wanna be entertained then go download crash bandicoot or something if you bank with chase then this apps a must have why not,1
i think the app is ok  but everytime i want to use the application i need a new access code,1
i made a payment with this they charged me ,1
login fine activation code no problem transfer money to make payment no go its just a screen with no buttons either im missing something and i need that money to but glasses or this site needs some work help,1
not only is this just a minibrowser to their awful webpage but its also making users get an activation code  which requires email access or phone use  both of which require you to leave the app at which point the code becomes invalid thats if you can remember it in the first place im very disappointed in chase the bank of america app is much much better,1
i was pissed enough when chase started forcing safari into using the mobile version of its site  please add a link to the standard website  chase mobile is practically useless  after weeks of waiting for a useful app they give us the mobile web site outside of safari   how do you add remove edit payees cancel payments edit payment amounts schedule automatic payments  why cant this giant of a bank spend a little money and make this app as functional as the standard web page  because of the forced mobile version in safari i have to get on a computer to edit payments,1
its rather ridiculous that it requires a new activation code each time you attempt a login  its as good a user experience as using dialup,1
cant even log in keeps asking me for activation code,1
this app is very slow and i often get timeout errors  for now i prefer to use the safari version as it is much more responsive  the look of this app is better though and you can save your username,1
other than the quick reference to atms and contact s this is no different than logging in using the safari browser  it can save your username saving you a bit of time i liked it better when i could log into the full website version before they launched the mobile site,1
the chase web site uses a secondary security system that requires a device to be verified now and then i suspect the use of a new ip address or subnet trigger a reactivation this happens offen when accesses the web site with atampt for reactivation chase sends and email or an sms with a  digit random code so you have to stop the chase app go to your email or sms app write the code down switch back to the chase app and start the whole process over again its an endless loop obviously the app developer doesnt accually use this app or else they would have made it easier to perform a reactivation this endless loop does not happen when access the chase moble site with safari because you can jimp back to the enter the activation page without renetering your username and password ive complained to chase a couple of times to no avail,1
the intro screens will have you thinking app is gorgeous but once you get to account view it seems they ran out of money steam and ideas ugly and clunky wth glad this is free,1
chase has really gone down the tubes i can never get into my account without verifying a very annoying code that i never get a text for so who knows how convenient this is since i cant get in as far as i got it looks like what it would like if you went to the chase site in safari  also very annoying since you need a code that is impossible to get since the site keeps giving error messages i wouldnt waste my time with this app,1
this app isnt secure me and my wife have a ipod touch and i logged in on my ipod and needed a code to be able to log in to my accout well come to find out i can now log in using my wifes ipod touch and didnt need a code to be able to so if my wifes can log into my account wo needing the security code any hacker in the world with an ipod touch can i think chase should a a way to check the udid of each and every device so that unauthoried ipods cant log in,1
so its simple straightforward plain and it didnt take a lot of code to make  thats something that used to be praised in a program  and its kind of the point of this appbanking with this app is quicker and more streamlined than using safari on the iphone or even on a laptop and it is definitely faster and easier than pulling out your bank card and hunting down an atm  and even if the latter is what you absolutely have to do this app will find your current location and tell you how to get to the closest atm  nothing special but what more do you need  cute animated characters voice recognition a levitation feature and an option to deposit free money straight into your accounttheres definitely nothing groundbreaking here  just the bare necessities for your banking needs which is all i want in a free banking app,1
ok so heres the deal if the app doesnt recognize your iphone it will ask to send to you activation code via text phone call or email the first two will cost you and the last one will keep regenerating new code each time you exit the app to go to your email  if you have unlimited texts unlike me then go for the text however be prepared to write it down and not exit app to go copy the code w new copy feature w  as it will require a new activation code request upon return,1
doesnt work with says it doesnt recognize device but then when i do the whole activation code it just does it all over againwhat kind of brainless idiots are working this app way to fail,1
the app is always in troubles to connect to the account every time i have to enter the activation code totally dissapointed,1
every time i open the app it tells me it does not recognize the device so i have to get the activation code and reenter my code and password getting very annoying plus only shows maybe three transactions at a time,1
please fix this new activation code glitch is this an iphone gs or  issue sigh ,1
so was a wamu customer but this app doesnt support those customers even though i was forced to get a chase username and passwords online this would be a great app if only it would acknowlegde me as a customer,1
i try to connect but always says cannot connect to chase wtf havent been able to use it,1
this is a good app super handy and especially nice to have in tight situations but the only thing wrong with it is that everything is in a plain text format and it doesnt take advantage off all the great features of the iphone or ipod touch it doesnt have any maps for finding locations or atms you have to search for them by entering an address or zip code or we you cant even use the built in gps to find your location once you have a location it only gives you a list that you have to click on to see where it is in google maps and then if you want to look at more you have to open the app again and log back in all in allhandy but could still be so much better,1
it just gets me frustrated how it says didnt recognize this device then sends u an email for a verification code of course u gotta exit out of the app to check the email so when you go enter the verification code it tells u the same exact thing again that it couldnt recognize it and sends another verification code so it goes around and around grrrrr,1
installed and attempted login but chase online banking said it needed to confirm the device chose to have chase email the new code then left the chase banking app to move to email app on iphone to get my code and when i returned to chase banking app found that there is no way to return to the confirm identity page horrible user interface errrori cant believe they didnt test this scenario so now i see the cannot connect to chase  error ill try to uninstall and reinstall the chase app and this time will get email from computer not iphone when performing the identity confirmation step hopefully that will fix it this is very disappointing,1
only one major problem each time i try to log on from my phone it claims not to recognize the device and i have to go through the process of having chase text me an id code for security i appreciate the level of protection but it makes the app a bit of a pain suggestions,1
i love it finaly a real native app instead of that ugly webapp bull shi  cant wait for future updates zzz,1
i just updated the app and now it doesnt take the underscores in my user name if your username has underscores or other characters dont update,1
i didnt do much with this app in the x series saw tonight that it was updated so i did an update to  well id say more about it if i could actually log in to my account apparently special characters are not allowed in the password and apparently the username either from another review i mean come on youre a bank why dont i just make my password  and then tell the world im sorry but this seriously makes me wonder what they are thinking,1
i think this app is just about perfect it does everything i need it to do and now that it is  iphone native and no longer simply displays the mobile site it does it elegently the only reason i gave this four stars instead of five is ive never been happy with having to get a code whenever i use a new device i feel my username and password should suffice,1
apparently i cant even log in to this app since i came from wamu using my online username and password i only get errors thanks for making this a total waste of time since wamu doesnt have an app of their own is this coming in the future,1
i just opened a chase account an had to get the app this is so much better than bank of americas and its so user friendly would never guessed it would be so good  its easy to use easy to conduct business on your iphoneso much more more then bank of american  i give  out of  for the ap ,1
great improvementawesome app,1
dont waste your time with this app  it doesnt work it never lets me pay my bills it always gives me an error code,1
terrible this is just a stupid simple browser  wamu did not have an app for iphone but when you went online it had a iphone interface that was way better then this one there are no buttons insted you have to find underlined writings tiny to get back and fort ones you are in your account you have to scroll all the way down to find the hiperlinktiny says back to my accounts there is no thought put in to it to make it iphone friendly at all where is my ballance at the transaction  point to fingure what happenned at that time period i have to go to a computer to find out than you have to get a activation code than if you went back to this app you have to get an error that  divice is not recognized and get an other activation code and on and on they are smart enough to buy wamu but not smart enough to make a smart app for iphone they can buy all they want they should not own you terrible,1
